well,cycle,ROX,SYBR,row,column,sample_id,replicate,sample_dilution,dilution_factor,sample_class,channel,template_vol,final_vol
82,133,200618.5625,39090.2734,G,10,S3,2,NA,1000,standard,NA,5,20
82,134,200517.1875,38485.8398,G,10,S3,2,NA,1000,standard,NA,5,20
82,135,200538.2344,37545.2148,G,10,S3,2,NA,1000,standard,NA,5,20
82,136,200638.2656,36500.8672,G,10,S3,2,NA,1000,standard,NA,5,20
82,137,200447.2656,35830.9805,G,10,S3,2,NA,1000,standard,NA,5,20
82,138,200277.9062,35362.3359,G,10,S3,2,NA,1000,standard,NA,5,20
82,139,200041.625,34960.8906,G,10,S3,2,NA,1000,standard,NA,5,20
82,140,199927.3281,34402.2188,G,10,S3,2,NA,1000,standard,NA,5,20
82,141,199695.2031,33952.4844,G,10,S3,2,NA,1000,standard,NA,5,20
82,142,199519.3594,33501.25,G,10,S3,2,NA,1000,standard,NA,5,20
82,143,199250.9688,33688.25,G,10,S3,2,NA,1000,standard,NA,5,20
82,144,198894.3594,34686.6836,G,10,S3,2,NA,1000,standard,NA,5,20
83,1,201879.0469,117634.5703,G,11,S4,2,NA,10000,standard,NA,5,20
83,2,199897.4219,114327.125,G,11,S4,2,NA,10000,standard,NA,5,20
83,3,199181.0156,112686.2109,G,11,S4,2,NA,10000,standard,NA,5,20
83,4,199470.5469,112283.9688,G,11,S4,2,NA,10000,standard,NA,5,20
83,5,199796.1406,111972.9141,G,11,S4,2,NA,10000,standard,NA,5,20
83,6,200069.3438,111777.7578,G,11,S4,2,NA,10000,standard,NA,5,20
83,7,200269.7969,111615.0938,G,11,S4,2,NA,10000,standard,NA,5,20
83,8,200407.7969,111415.75,G,11,S4,2,NA,10000,standard,NA,5,20
83,9,200530.4531,111214.1094,G,11,S4,2,NA,10000,standard,NA,5,20
83,10,200611.7812,110963.8047,G,11,S4,2,NA,10000,standard,NA,5,20
83,11,200717.2188,110730.8359,G,11,S4,2,NA,10000,standard,NA,5,20
83,12,200771.6875,110629.2031,G,11,S4,2,NA,10000,standard,NA,5,20
83,13,200687.4531,110746.7656,G,11,S4,2,NA,10000,standard,NA,5,20
83,14,200611.3906,111183.875,G,11,S4,2,NA,10000,standard,NA,5,20
83,15,200617.3906,112364.6484,G,11,S4,2,NA,10000,standard,NA,5,20
83,16,200664.8281,114844.2188,G,11,S4,2,NA,10000,standard,NA,5,20
83,17,200608.9062,120065.8203,G,11,S4,2,NA,10000,standard,NA,5,20
83,18,200433.7969,130338.9844,G,11,S4,2,NA,10000,standard,NA,5,20
83,19,200112.2812,150112.6562,G,11,S4,2,NA,10000,standard,NA,5,20
83,20,199581.1562,186343.5781,G,11,S4,2,NA,10000,standard,NA,5,20
83,21,198505.25,250071.7812,G,11,S4,2,NA,10000,standard,NA,5,20
83,22,196445.4062,351837.0625,G,11,S4,2,NA,10000,standard,NA,5,20
83,23,193298.4062,491620.8438,G,11,S4,2,NA,10000,standard,NA,5,20
83,24,189729.6094,650243.6875,G,11,S4,2,NA,10000,standard,NA,5,20
83,25,186013.625,797091.8125,G,11,S4,2,NA,10000,standard,NA,5,20
83,26,182742.5938,907985.4375,G,11,S4,2,NA,10000,standard,NA,5,20
83,27,180053.1562,979291.375,G,11,S4,2,NA,10000,standard,NA,5,20
83,28,178319.3906,1019994.3125,G,11,S4,2,NA,10000,standard,NA,5,20
83,29,177286.9688,1042617.3125,G,11,S4,2,NA,10000,standard,NA,5,20
83,30,176618.4062,1054631.625,G,11,S4,2,NA,10000,standard,NA,5,20
83,31,176545.7656,1060589.25,G,11,S4,2,NA,10000,standard,NA,5,20
83,32,176528.3281,1063579,G,11,S4,2,NA,10000,standard,NA,5,20
83,33,176566.5312,1065289.375,G,11,S4,2,NA,10000,standard,NA,5,20
83,34,176330.5312,1066569.375,G,11,S4,2,NA,10000,standard,NA,5,20
83,35,176172.875,1066669.25,G,11,S4,2,NA,10000,standard,NA,5,20
83,36,176161.4688,1065847.5,G,11,S4,2,NA,10000,standard,NA,5,20
83,37,176278.1094,1064065.5,G,11,S4,2,NA,10000,standard,NA,5,20
83,38,176756.0938,1061224.625,G,11,S4,2,NA,10000,standard,NA,5,20
83,39,177050.2969,1058628,G,11,S4,2,NA,10000,standard,NA,5,20
83,40,177108.5,1056671.375,G,11,S4,2,NA,10000,standard,NA,5,20
83,41,183568.1562,983629.875,G,11,S4,2,NA,10000,standard,NA,5,20
83,42,184060.6875,949101,G,11,S4,2,NA,10000,standard,NA,5,20
83,43,184406.0625,921320.4375,G,11,S4,2,NA,10000,standard,NA,5,20
83,44,184755.9375,900980.375,G,11,S4,2,NA,10000,standard,NA,5,20
83,45,184997.9062,885542.5625,G,11,S4,2,NA,10000,standard,NA,5,20
83,46,185207.6562,873310.9375,G,11,S4,2,NA,10000,standard,NA,5,20
83,47,185236.0312,863563.4375,G,11,S4,2,NA,10000,standard,NA,5,20
83,48,185383.1094,855159.8125,G,11,S4,2,NA,10000,standard,NA,5,20
83,49,185576.5,847455.1875,G,11,S4,2,NA,10000,standard,NA,5,20
83,50,186103.6719,839778.375,G,11,S4,2,NA,10000,standard,NA,5,20
83,51,186490.1406,832774.375,G,11,S4,2,NA,10000,standard,NA,5,20
83,52,186725.0156,825990.1875,G,11,S4,2,NA,10000,standard,NA,5,20
83,53,186762.5,819642.5625,G,11,S4,2,NA,10000,standard,NA,5,20
83,54,186879.8125,813189.8125,G,11,S4,2,NA,10000,standard,NA,5,20
83,55,187159.3125,806534.6875,G,11,S4,2,NA,10000,standard,NA,5,20
83,56,187447.6719,799735,G,11,S4,2,NA,10000,standard,NA,5,20
83,57,187630.0625,793541.3125,G,11,S4,2,NA,10000,standard,NA,5,20
83,58,187763.3594,787511.75,G,11,S4,2,NA,10000,standard,NA,5,20
83,59,187960.1875,781146.5,G,11,S4,2,NA,10000,standard,NA,5,20
83,60,188115.0156,774827.25,G,11,S4,2,NA,10000,standard,NA,5,20
83,61,188141.7656,768950.875,G,11,S4,2,NA,10000,standard,NA,5,20
83,62,188373.4688,762605.75,G,11,S4,2,NA,10000,standard,NA,5,20
83,63,188626.2656,756243,G,11,S4,2,NA,10000,standard,NA,5,20
83,64,188775.3125,750203.5,G,11,S4,2,NA,10000,standard,NA,5,20
83,65,188857.8281,744205.9375,G,11,S4,2,NA,10000,standard,NA,5,20
83,66,188912.6562,738257.625,G,11,S4,2,NA,10000,standard,NA,5,20
83,67,188935.2812,732190.875,G,11,S4,2,NA,10000,standard,NA,5,20
83,68,189024.8125,726468.875,G,11,S4,2,NA,10000,standard,NA,5,20
83,69,189105.2031,720678.0625,G,11,S4,2,NA,10000,standard,NA,5,20
83,70,189268.5469,714961.6875,G,11,S4,2,NA,10000,standard,NA,5,20
83,71,189375.0781,708810.375,G,11,S4,2,NA,10000,standard,NA,5,20
83,72,189603.3594,702456.375,G,11,S4,2,NA,10000,standard,NA,5,20
83,73,189680.0156,696489.8125,G,11,S4,2,NA,10000,standard,NA,5,20
83,74,189906.1094,690666.1875,G,11,S4,2,NA,10000,standard,NA,5,20
83,75,189983.5312,684964.25,G,11,S4,2,NA,10000,standard,NA,5,20
83,76,190013,678841.5,G,11,S4,2,NA,10000,standard,NA,5,20
83,77,189908.5312,672776.8125,G,11,S4,2,NA,10000,standard,NA,5,20
83,78,190103.875,666646.75,G,11,S4,2,NA,10000,standard,NA,5,20
83,79,190259.6875,660847.375,G,11,S4,2,NA,10000,standard,NA,5,20
83,80,190469.3906,654831.1875,G,11,S4,2,NA,10000,standard,NA,5,20
83,81,190538,648556.5625,G,11,S4,2,NA,10000,standard,NA,5,20
83,82,190501.4688,642219.375,G,11,S4,2,NA,10000,standard,NA,5,20
83,83,190366.5625,636467.125,G,11,S4,2,NA,10000,standard,NA,5,20
83,84,190257.3594,630647.5,G,11,S4,2,NA,10000,standard,NA,5,20
83,85,190250.4062,624570.375,G,11,S4,2,NA,10000,standard,NA,5,20
83,86,190305.9688,618286.3125,G,11,S4,2,NA,10000,standard,NA,5,20
83,87,190400.0625,612416.25,G,11,S4,2,NA,10000,standard,NA,5,20
83,88,190404.7812,606923.25,G,11,S4,2,NA,10000,standard,NA,5,20
83,89,190440.1406,601329.75,G,11,S4,2,NA,10000,standard,NA,5,20
83,90,190617.9062,595690.125,G,11,S4,2,NA,10000,standard,NA,5,20
83,91,190842.3906,590016.5,G,11,S4,2,NA,10000,standard,NA,5,20
83,92,190926.9844,584662.4375,G,11,S4,2,NA,10000,standard,NA,5,20
83,93,190877.0469,579427.875,G,11,S4,2,NA,10000,standard,NA,5,20
83,94,190996.5469,574019.8125,G,11,S4,2,NA,10000,standard,NA,5,20
83,95,191206.75,568639.5,G,11,S4,2,NA,10000,standard,NA,5,20
83,96,191344.9375,563412.4375,G,11,S4,2,NA,10000,standard,NA,5,20
83,97,191378.7656,558247.5625,G,11,S4,2,NA,10000,standard,NA,5,20
83,98,191488.875,552534.25,G,11,S4,2,NA,10000,standard,NA,5,20
83,99,191812.4375,546368.3125,G,11,S4,2,NA,10000,standard,NA,5,20
83,100,192011.2031,540410.9375,G,11,S4,2,NA,10000,standard,NA,5,20
83,101,192180.9844,534887.625,G,11,S4,2,NA,10000,standard,NA,5,20
83,102,192245.625,529362.5625,G,11,S4,2,NA,10000,standard,NA,5,20
83,103,192396.7188,523588.25,G,11,S4,2,NA,10000,standard,NA,5,20
83,104,192479.4844,517515.8125,G,11,S4,2,NA,10000,standard,NA,5,20
83,105,192602.5781,511081.1875,G,11,S4,2,NA,10000,standard,NA,5,20
83,106,192770.625,504117.5625,G,11,S4,2,NA,10000,standard,NA,5,20
83,107,192972.5312,496081.7812,G,11,S4,2,NA,10000,standard,NA,5,20
83,108,193269.8906,486121.5,G,11,S4,2,NA,10000,standard,NA,5,20
83,109,193698.0156,472717.5938,G,11,S4,2,NA,10000,standard,NA,5,20
83,110,194346,454720.0312,G,11,S4,2,NA,10000,standard,NA,5,20
83,111,195544.5625,427356.25,G,11,S4,2,NA,10000,standard,NA,5,20
83,112,197122.9531,387346,G,11,S4,2,NA,10000,standard,NA,5,20
83,113,198814.0312,334075.0938,G,11,S4,2,NA,10000,standard,NA,5,20
83,114,201043.5469,262408.75,G,11,S4,2,NA,10000,standard,NA,5,20
83,115,202160.6875,178376.9219,G,11,S4,2,NA,10000,standard,NA,5,20
83,116,200910.1875,102540.1719,G,11,S4,2,NA,10000,standard,NA,5,20
83,117,197496.3125,57900.668,G,11,S4,2,NA,10000,standard,NA,5,20
83,118,194946.7188,40700.2734,G,11,S4,2,NA,10000,standard,NA,5,20
83,119,193849.6406,36792.9883,G,11,S4,2,NA,10000,standard,NA,5,20
83,120,193614.0312,35880.6445,G,11,S4,2,NA,10000,standard,NA,5,20
83,121,193509.9219,35377.4414,G,11,S4,2,NA,10000,standard,NA,5,20
83,122,193314.4531,35006.293,G,11,S4,2,NA,10000,standard,NA,5,20
83,123,193266.9688,34627.2422,G,11,S4,2,NA,10000,standard,NA,5,20
83,124,193158.8281,34344.8906,G,11,S4,2,NA,10000,standard,NA,5,20
83,125,193161.0156,33959.4922,G,11,S4,2,NA,10000,standard,NA,5,20
83,126,193026.0312,33611.9414,G,11,S4,2,NA,10000,standard,NA,5,20
83,127,192820.1875,33423.6875,G,11,S4,2,NA,10000,standard,NA,5,20
83,128,192553.9531,33394.1172,G,11,S4,2,NA,10000,standard,NA,5,20
83,129,192477.5156,33279.4922,G,11,S4,2,NA,10000,standard,NA,5,20
83,130,192452.8281,32893.2969,G,11,S4,2,NA,10000,standard,NA,5,20
83,131,192290.5,32580.9883,G,11,S4,2,NA,10000,standard,NA,5,20
83,132,192151.4375,32362.5898,G,11,S4,2,NA,10000,standard,NA,5,20
83,133,192136.1562,32129.332,G,11,S4,2,NA,10000,standard,NA,5,20
83,134,192134.8906,31778.377,G,11,S4,2,NA,10000,standard,NA,5,20
83,135,191962.5,31459.4805,G,11,S4,2,NA,10000,standard,NA,5,20
83,136,191763.5,31139.3789,G,11,S4,2,NA,10000,standard,NA,5,20
83,137,191688.2188,30809.4707,G,11,S4,2,NA,10000,standard,NA,5,20
83,138,191636.4219,30518.1504,G,11,S4,2,NA,10000,standard,NA,5,20
83,139,191529.5938,30194.7441,G,11,S4,2,NA,10000,standard,NA,5,20
83,140,191489.8281,29920.5762,G,11,S4,2,NA,10000,standard,NA,5,20
83,141,191358.4219,29718.0801,G,11,S4,2,NA,10000,standard,NA,5,20
83,142,190943.25,29353.6699,G,11,S4,2,NA,10000,standard,NA,5,20
83,143,190501.75,29463.957,G,11,S4,2,NA,10000,standard,NA,5,20
83,144,190428.3906,30485.002,G,11,S4,2,NA,10000,standard,NA,5,20
84,1,154938.375,88748.4375,G,12,S5,2,NA,100000,standard,NA,5,20
84,2,155541.8125,89275.4453,G,12,S5,2,NA,100000,standard,NA,5,20
84,3,155963.6875,89650.6953,G,12,S5,2,NA,100000,standard,NA,5,20
84,4,156218.7656,89871.7578,G,12,S5,2,NA,100000,standard,NA,5,20
84,5,156499.625,89978.8281,G,12,S5,2,NA,100000,standard,NA,5,20
84,6,156583.7188,90047.9219,G,12,S5,2,NA,100000,standard,NA,5,20
84,7,156629.5625,90061,G,12,S5,2,NA,100000,standard,NA,5,20
84,8,156730.875,90022.3359,G,12,S5,2,NA,100000,standard,NA,5,20
84,9,156895.2188,89955.0078,G,12,S5,2,NA,100000,standard,NA,5,20
84,10,156964.6562,89863.75,G,12,S5,2,NA,100000,standard,NA,5,20
84,11,157022.375,89733.4688,G,12,S5,2,NA,100000,standard,NA,5,20
84,12,157173,89634.5938,G,12,S5,2,NA,100000,standard,NA,5,20
84,13,157254.4219,89501.8203,G,12,S5,2,NA,100000,standard,NA,5,20
84,14,157300.7812,89298.6875,G,12,S5,2,NA,100000,standard,NA,5,20
84,15,157285.4688,89103.5,G,12,S5,2,NA,100000,standard,NA,5,20
84,16,157295.9688,89190.1641,G,12,S5,2,NA,100000,standard,NA,5,20
84,17,157299.3594,89534.5547,G,12,S5,2,NA,100000,standard,NA,5,20
84,18,157319.4844,90197.1094,G,12,S5,2,NA,100000,standard,NA,5,20
84,19,157359.9062,91455.3438,G,12,S5,2,NA,100000,standard,NA,5,20
84,20,157363.6562,94094.1094,G,12,S5,2,NA,100000,standard,NA,5,20
84,21,157398.9688,99440.1406,G,12,S5,2,NA,100000,standard,NA,5,20
84,22,157253.3281,109868.0312,G,12,S5,2,NA,100000,standard,NA,5,20
84,23,156983.7344,129649.1406,G,12,S5,2,NA,100000,standard,NA,5,20
84,24,156423.7344,165559.2344,G,12,S5,2,NA,100000,standard,NA,5,20
84,25,155454.5469,226205.6719,G,12,S5,2,NA,100000,standard,NA,5,20
84,26,153722.0312,316757.5312,G,12,S5,2,NA,100000,standard,NA,5,20
84,27,151177.5938,431166.25,G,12,S5,2,NA,100000,standard,NA,5,20
84,28,148085.5781,549188.1875,G,12,S5,2,NA,100000,standard,NA,5,20
84,29,145127.1094,648499.125,G,12,S5,2,NA,100000,standard,NA,5,20
84,30,142763.5938,717723.5,G,12,S5,2,NA,100000,standard,NA,5,20
84,31,141166.9219,759372.5625,G,12,S5,2,NA,100000,standard,NA,5,20
84,32,140027.0312,782228.875,G,12,S5,2,NA,100000,standard,NA,5,20
84,33,139412.6094,793998.8125,G,12,S5,2,NA,100000,standard,NA,5,20
84,34,139134.9531,800218.9375,G,12,S5,2,NA,100000,standard,NA,5,20
84,35,139039.6562,803228.125,G,12,S5,2,NA,100000,standard,NA,5,20
84,36,138960.0781,804844.125,G,12,S5,2,NA,100000,standard,NA,5,20
84,37,138915.3125,805802.3125,G,12,S5,2,NA,100000,standard,NA,5,20
84,38,138942.5625,806183.875,G,12,S5,2,NA,100000,standard,NA,5,20
84,39,138977.2031,805954.875,G,12,S5,2,NA,100000,standard,NA,5,20
84,40,139115.0156,805221.875,G,12,S5,2,NA,100000,standard,NA,5,20
84,41,144986.9375,747162.3125,G,12,S5,2,NA,100000,standard,NA,5,20
84,42,145115.375,722036.3125,G,12,S5,2,NA,100000,standard,NA,5,20
84,43,145264.9531,701377.375,G,12,S5,2,NA,100000,standard,NA,5,20
84,44,145369.9062,685893.8125,G,12,S5,2,NA,100000,standard,NA,5,20
84,45,145556.9688,673912.3125,G,12,S5,2,NA,100000,standard,NA,5,20
84,46,145882.2812,664203.5625,G,12,S5,2,NA,100000,standard,NA,5,20
84,47,146097.7031,656379.25,G,12,S5,2,NA,100000,standard,NA,5,20
84,48,146212.9688,649627.0625,G,12,S5,2,NA,100000,standard,NA,5,20
84,49,146350.6094,643473.5625,G,12,S5,2,NA,100000,standard,NA,5,20
84,50,146490.4531,638072.6875,G,12,S5,2,NA,100000,standard,NA,5,20
84,51,146585,633004.125,G,12,S5,2,NA,100000,standard,NA,5,20
84,52,146792.0625,627748.5625,G,12,S5,2,NA,100000,standard,NA,5,20
84,53,146909.1406,622666.75,G,12,S5,2,NA,100000,standard,NA,5,20
84,54,147060.8594,617709.25,G,12,S5,2,NA,100000,standard,NA,5,20
84,55,147095.3125,612756.6875,G,12,S5,2,NA,100000,standard,NA,5,20
84,56,147231.5625,607746.6875,G,12,S5,2,NA,100000,standard,NA,5,20
84,57,147266.0312,603360.1875,G,12,S5,2,NA,100000,standard,NA,5,20
84,58,147559.5,598611.125,G,12,S5,2,NA,100000,standard,NA,5,20
84,59,147791.1406,593755.6875,G,12,S5,2,NA,100000,standard,NA,5,20
84,60,148008.2344,588847.1875,G,12,S5,2,NA,100000,standard,NA,5,20
84,61,148100.0469,584478.125,G,12,S5,2,NA,100000,standard,NA,5,20
84,62,148118.0156,580067.9375,G,12,S5,2,NA,100000,standard,NA,5,20
84,63,148145.9844,575731.25,G,12,S5,2,NA,100000,standard,NA,5,20
84,64,148236.3281,571286.875,G,12,S5,2,NA,100000,standard,NA,5,20
84,65,148391.6875,566695.6875,G,12,S5,2,NA,100000,standard,NA,5,20
84,66,148476.375,562209,G,12,S5,2,NA,100000,standard,NA,5,20
84,67,148655.4375,557630.3125,G,12,S5,2,NA,100000,standard,NA,5,20
84,68,148802.4688,553102.375,G,12,S5,2,NA,100000,standard,NA,5,20
84,69,148941.9531,548252.0625,G,12,S5,2,NA,100000,standard,NA,5,20
84,70,149096.6562,543567.25,G,12,S5,2,NA,100000,standard,NA,5,20
84,71,149262.9219,538978.9375,G,12,S5,2,NA,100000,standard,NA,5,20
84,72,149401.4062,535002.1875,G,12,S5,2,NA,100000,standard,NA,5,20
84,73,149402.3125,531020.875,G,12,S5,2,NA,100000,standard,NA,5,20
84,74,149508.2344,526638.125,G,12,S5,2,NA,100000,standard,NA,5,20
84,75,149574.2812,522232.8438,G,12,S5,2,NA,100000,standard,NA,5,20
84,76,149769.5312,517732.25,G,12,S5,2,NA,100000,standard,NA,5,20
84,77,149913.6406,513484.5625,G,12,S5,2,NA,100000,standard,NA,5,20
84,78,150092.9531,508915.625,G,12,S5,2,NA,100000,standard,NA,5,20
84,79,150238.1562,504466.8438,G,12,S5,2,NA,100000,standard,NA,5,20
84,80,150372.4219,500201.1875,G,12,S5,2,NA,100000,standard,NA,5,20
84,81,150397.4688,496186.0938,G,12,S5,2,NA,100000,standard,NA,5,20
84,82,150394.9531,492066.4375,G,12,S5,2,NA,100000,standard,NA,5,20
84,83,150459.1406,487650.7188,G,12,S5,2,NA,100000,standard,NA,5,20
84,84,150634.5938,483160.875,G,12,S5,2,NA,100000,standard,NA,5,20
84,85,150710.7188,478825.2812,G,12,S5,2,NA,100000,standard,NA,5,20
84,86,150817.6875,474447.7812,G,12,S5,2,NA,100000,standard,NA,5,20
84,87,150839.1562,470090.125,G,12,S5,2,NA,100000,standard,NA,5,20
84,88,150931.4375,465680.75,G,12,S5,2,NA,100000,standard,NA,5,20
84,89,151000.125,461463.5625,G,12,S5,2,NA,100000,standard,NA,5,20
84,90,151039.1719,457280.5938,G,12,S5,2,NA,100000,standard,NA,5,20
84,91,151072.3594,453191,G,12,S5,2,NA,100000,standard,NA,5,20
84,92,151202.9531,449015.75,G,12,S5,2,NA,100000,standard,NA,5,20
84,93,151416.25,444759.125,G,12,S5,2,NA,100000,standard,NA,5,20
84,94,151462.4531,440560.4688,G,12,S5,2,NA,100000,standard,NA,5,20
84,95,151566.125,436502.1562,G,12,S5,2,NA,100000,standard,NA,5,20
84,96,151744.375,432495.8125,G,12,S5,2,NA,100000,standard,NA,5,20
84,97,151940.0938,428323.8125,G,12,S5,2,NA,100000,standard,NA,5,20
84,98,151927.3438,424104.5625,G,12,S5,2,NA,100000,standard,NA,5,20
84,99,151967.7188,419817.1875,G,12,S5,2,NA,100000,standard,NA,5,20
84,100,152029.6562,415459.1875,G,12,S5,2,NA,100000,standard,NA,5,20
84,101,152162.7188,410987.375,G,12,S5,2,NA,100000,standard,NA,5,20
84,102,152187.0625,406458.75,G,12,S5,2,NA,100000,standard,NA,5,20
84,103,152210.6406,401797.6562,G,12,S5,2,NA,100000,standard,NA,5,20
84,104,152367.3438,396942.875,G,12,S5,2,NA,100000,standard,NA,5,20
84,105,152555.3906,391627.2188,G,12,S5,2,NA,100000,standard,NA,5,20
84,106,152699.0938,385477.75,G,12,S5,2,NA,100000,standard,NA,5,20
84,107,152703.5,378447,G,12,S5,2,NA,100000,standard,NA,5,20
84,108,152934.9531,369487.75,G,12,S5,2,NA,100000,standard,NA,5,20
84,109,153311.0625,357256.4375,G,12,S5,2,NA,100000,standard,NA,5,20
84,110,153938.8906,340298.2812,G,12,S5,2,NA,100000,standard,NA,5,20
84,111,155150.5312,315114.1562,G,12,S5,2,NA,100000,standard,NA,5,20
84,112,156628.4844,279341.5,G,12,S5,2,NA,100000,standard,NA,5,20
84,113,158406.3594,230915.6094,G,12,S5,2,NA,100000,standard,NA,5,20
84,114,159904.2344,169042.2188,G,12,S5,2,NA,100000,standard,NA,5,20
84,115,159763.5,105713.7812,G,12,S5,2,NA,100000,standard,NA,5,20
84,116,157720.0469,59006.0859,G,12,S5,2,NA,100000,standard,NA,5,20
84,117,155206.8906,37690.4531,G,12,S5,2,NA,100000,standard,NA,5,20
84,118,153961.75,31137.957,G,12,S5,2,NA,100000,standard,NA,5,20
84,119,153406.8438,29786.8672,G,12,S5,2,NA,100000,standard,NA,5,20
84,120,153336.4531,29374.834,G,12,S5,2,NA,100000,standard,NA,5,20
84,121,153267.0938,29131.8926,G,12,S5,2,NA,100000,standard,NA,5,20
84,122,153223.3906,28841.2168,G,12,S5,2,NA,100000,standard,NA,5,20
84,123,153118.1094,28626.0508,G,12,S5,2,NA,100000,standard,NA,5,20
84,124,153088.2344,28280.5195,G,12,S5,2,NA,100000,standard,NA,5,20
84,125,153005.3906,28123.6348,G,12,S5,2,NA,100000,standard,NA,5,20
84,126,152959.3281,28028.8359,G,12,S5,2,NA,100000,standard,NA,5,20
84,127,152929.6562,27880.791,G,12,S5,2,NA,100000,standard,NA,5,20
84,128,152959.7344,27540.8906,G,12,S5,2,NA,100000,standard,NA,5,20
84,129,152891.1562,27217.2891,G,12,S5,2,NA,100000,standard,NA,5,20
84,130,152725.5781,26981.2617,G,12,S5,2,NA,100000,standard,NA,5,20
84,131,152524.3438,26728.5156,G,12,S5,2,NA,100000,standard,NA,5,20
84,132,152480.1875,26425.1875,G,12,S5,2,NA,100000,standard,NA,5,20
84,133,152436.7031,26230.5605,G,12,S5,2,NA,100000,standard,NA,5,20
84,134,152363.9375,26050.6367,G,12,S5,2,NA,100000,standard,NA,5,20
84,135,152325.9219,25933.623,G,12,S5,2,NA,100000,standard,NA,5,20
84,136,152353.6406,25756.7402,G,12,S5,2,NA,100000,standard,NA,5,20
84,137,152164.1406,25642.7188,G,12,S5,2,NA,100000,standard,NA,5,20
84,138,152011.6562,25334.6465,G,12,S5,2,NA,100000,standard,NA,5,20
84,139,151949.8438,25019.084,G,12,S5,2,NA,100000,standard,NA,5,20
84,140,151934.0781,24779.168,G,12,S5,2,NA,100000,standard,NA,5,20
84,141,151761.5312,24541.8477,G,12,S5,2,NA,100000,standard,NA,5,20
84,142,151459.5938,24312.2109,G,12,S5,2,NA,100000,standard,NA,5,20
84,143,151177.5312,24615.0332,G,12,S5,2,NA,100000,standard,NA,5,20
84,144,150960.1562,25614.8867,G,12,S5,2,NA,100000,standard,NA,5,20
85,1,132906.4531,85104.3828,H,1,S6,2,NA,1000000,standard,NA,5,20
85,2,134074.3906,86646.3984,H,1,S6,2,NA,1000000,standard,NA,5,20
85,3,134892.8281,87688.5625,H,1,S6,2,NA,1000000,standard,NA,5,20
85,4,135335.0156,88389.2812,H,1,S6,2,NA,1000000,standard,NA,5,20
85,5,135682.5938,89042.3438,H,1,S6,2,NA,1000000,standard,NA,5,20
85,6,136014.0312,89618.6016,H,1,S6,2,NA,1000000,standard,NA,5,20
85,7,136429.2969,90418.9609,H,1,S6,2,NA,1000000,standard,NA,5,20
85,8,136804.9219,91238.7266,H,1,S6,2,NA,1000000,standard,NA,5,20
85,9,137117.6875,91918.6875,H,1,S6,2,NA,1000000,standard,NA,5,20
85,10,137306.8906,92250.7656,H,1,S6,2,NA,1000000,standard,NA,5,20
85,11,137451.1562,92508.0469,H,1,S6,2,NA,1000000,standard,NA,5,20
85,12,137589.2031,92657.8594,H,1,S6,2,NA,1000000,standard,NA,5,20
85,13,137707.6719,92670.6719,H,1,S6,2,NA,1000000,standard,NA,5,20
85,14,137872.4062,92707.1094,H,1,S6,2,NA,1000000,standard,NA,5,20
85,15,137965.3281,92759.9219,H,1,S6,2,NA,1000000,standard,NA,5,20
85,16,138072.9219,92922.5469,H,1,S6,2,NA,1000000,standard,NA,5,20
85,17,138112.5,93000.5859,H,1,S6,2,NA,1000000,standard,NA,5,20
85,18,138220.3125,93079.625,H,1,S6,2,NA,1000000,standard,NA,5,20
85,19,138273.8125,93245.2812,H,1,S6,2,NA,1000000,standard,NA,5,20
85,20,138331.2344,93609.2812,H,1,S6,2,NA,1000000,standard,NA,5,20
85,21,138339.9688,94290.7656,H,1,S6,2,NA,1000000,standard,NA,5,20
85,22,138401.5312,95749.8906,H,1,S6,2,NA,1000000,standard,NA,5,20
85,23,138407.375,98579.5547,H,1,S6,2,NA,1000000,standard,NA,5,20
85,24,138426.875,104041.7969,H,1,S6,2,NA,1000000,standard,NA,5,20
85,25,138344.1406,114293.0312,H,1,S6,2,NA,1000000,standard,NA,5,20
85,26,138153.375,133562.375,H,1,S6,2,NA,1000000,standard,NA,5,20
85,27,137589.3594,167907.4531,H,1,S6,2,NA,1000000,standard,NA,5,20
85,28,136545.9688,224542.4531,H,1,S6,2,NA,1000000,standard,NA,5,20
85,29,134799.1875,306403.5625,H,1,S6,2,NA,1000000,standard,NA,5,20
85,30,132415.5938,405501.5625,H,1,S6,2,NA,1000000,standard,NA,5,20
85,31,129604.1953,503677.625,H,1,S6,2,NA,1000000,standard,NA,5,20
85,32,126948.3438,583008.1875,H,1,S6,2,NA,1000000,standard,NA,5,20
85,33,124810.8125,636937.75,H,1,S6,2,NA,1000000,standard,NA,5,20
85,34,123406.5703,669053.8125,H,1,S6,2,NA,1000000,standard,NA,5,20
85,35,122420.9062,687299,H,1,S6,2,NA,1000000,standard,NA,5,20
85,36,121944.3125,697279.875,H,1,S6,2,NA,1000000,standard,NA,5,20
85,37,121581.9766,703073.4375,H,1,S6,2,NA,1000000,standard,NA,5,20
85,38,121466.8125,706404.875,H,1,S6,2,NA,1000000,standard,NA,5,20
85,39,121329.7188,708287.3125,H,1,S6,2,NA,1000000,standard,NA,5,20
85,40,121324.9922,708935.5,H,1,S6,2,NA,1000000,standard,NA,5,20
85,41,126102.1797,662380.1875,H,1,S6,2,NA,1000000,standard,NA,5,20
85,42,126315.9219,640527.5625,H,1,S6,2,NA,1000000,standard,NA,5,20
85,43,126637.5312,622468.5625,H,1,S6,2,NA,1000000,standard,NA,5,20
